Name,EventID,Rank,Category,MLB,NFL,NHL
The Underpants,5102,2000,Other Theater
Peggy Seeger,12562,2000,Other Concerts
Rockapella,2134,2000,R&B
Twilight Singers,9075,2000,Other Concerts
Andreas Vollenweider,7826,2000,Other Concerts
World Fighting Alliance,10289,2000,Other Sports
Boatzz,10757,2000,Other Concerts
Butler University Bulldogs Baseball,3127,2000,Special Baseball
Electro Couture Culture,10992,2000,Other Concerts
Gordon Bok,10462,2000,Other Concerts
Dry Heat Comedy,5610,2000,Other Theater
Mark Twain Prize for American Humor,5968,2000,Other Theater
Mer,9639,2000,Other Concerts
Old School Valentine Show,5159,2000,Other Concerts
Soulhat,12157,2000,Other Concerts
The Chill 5 White Masquerade Ball,11683,2000,Other Concerts
Kleenex Celebration on Ice,6270,2000,Other Sports
Super Bowl Private Party with Jimmy Buffet,12564,2000,Other Sports
ECAC Men's East Hockey,8710,2000,College Hockey
Stanford Cardinal Womens Basketball,3332,2000,PAC-10
Clap Your Hands Say Yeah,8358,2000,Other Concerts
Jack Straw,10763,2000,Other Concerts
DJ Irene,9353,2000,Other Concerts
Kevin Spacey,6279,2000,Other Concerts
Tales Of Hoffmann,837,2000,Other Theater
Raq,10541,2000,Other Concerts
This American Life,12633,2000,Other Concerts
WiLD 94.9 Bomb,8956,2000,Other Concerts
A Well Thought Tragedy,12291,2000,Other Concerts
Beethoven Cycle: the Ninth,7579,2000,Other Concerts
Carfax 250,12769,2000,Nascar
BCS National Championship Packages,11749,2000,More Sports
Forever in Terror,9406,2000,Other Concerts
Choreographers Showcase,7498,2000,Other Theater
Honky Tonk Tailgate Party,4282,2000,Other Concerts
Jay Johnson,11051,2000,Other Theater
Mac Davis,2575,2000,Other Concerts
My Life with the Thrill Kill Kult,8330,2000,Other Concerts
Supremes,832,2000,Other Concerts
The Outline,9894,2000,Other Concerts
ESPN Championship Boxing,6889,2000,Other Sports
Orlando Solar Bears,1218,2000,Other Sports
Northern Arizona Lumberjacks Mens Basketball,5999,2000,More NCAA Basketball
Capital Tragedy,8420,2000,Other Concerts
Aspects of Love,14807,2000,Other Theater
Dave Matthews Band,218,11,Alternative Rock
John Tesh,417,2000,Other Concerts
Ragtime,707,2000,Other Theater
Lifesong Tour,8026,2000,Other Concerts
Treat Her Like a Lady,6782,2000,Other Theater
Phillip Gregory,14482,2000,Other Concerts
Rooney,3914,2000,Hard Rock
Untied,13514,2000,Other Concerts
Big Ten Womens Basketball Tournament,2622,2000,Other Sports
Anthony Santos,13063,2000,Other Concerts
2K Sports All-American Shootout,14486,2000,Other Basketball
Boogie Wonder Band,12834,2000,Other Concerts
UConn Huskies Baseball,3400,2000,Special Baseball
Enrique Iglesias,275,2000,Other Concerts
Festen,8587,2000,Other Theater
Miss USA Dress Rehersal,6974,2000,Other Theater
Michael Stipe,8694,2000,Other Concerts
Oscar D'Leon,8849,2000,World Concerts
Spring Home Tour,7108,2000,Other Concerts
The Dream Concert,13797,2000,Other Concerts
Masters de Tennis,4146,2000,Other Sports
The Contender Rematch,7588,2000,Other Sports
Patriot Bowl,13019,2000,College Bowl Games
Coco Montoya,11897,2000,Other Concerts
Jane Siberry,8266,2000,Other Concerts
Double Down Throwdown,4598,2000,Other Concerts
Kiss Country Chili Cookoff,8079,2000,Other Concerts
The Caine Mutiny Court-Martial,8876,2000,Other Theater
Refugee,8916,2000,Other Concerts
Silverchair,4123,2000,Alternative Rock
Tinsley Ellis,9052,2000,Other Concerts
Womc Valentine Concert,12686,2000,Other Concerts
Aetheria,12472,2000,Other Concerts
Sharp Aquos 500,137,47,Nascar
NCAA Mens Basketball Final Four Gold Package,12743,2000,More Sports
Friday Night Local 616,9319,2000,Other Concerts
Comedy in the Fast Lane,8715,2000,Other Theater
Houston Music Festival,3607,2000,Other Concerts
Just So Stories,14694,2000,Other Theater
Marazene,13219,2000,Other Concerts
Nefarious Ewe,9048,2000,Other Concerts
Tantric,2126,2000,Other Concerts
The Royal Comedy Jam,14381,2000,Other Concerts
Frozen Fury,9686,2000,Other Sports
Ricardo Mayorga,5576,2000,Other Sports
UNC Wilmington Seahawks Mens Basketball,6051,2000,More NCAA Basketball
Catfish Haven,10528,2000,Other Concerts
Big Top Bowl: a Global Circus Celebration,12860,2000,Other Theater
Dead Schembechlers,10737,2000,Other Concerts
Joseph Israel,12225,2000,Other Concerts
Roseanne,2753,2000,Other Theater
Liverpool Legends,12130,2000,Other Concerts
Virginia Opera,8333,2000,Other Theater
Poco,4110,2000,Country and Folk
Sage Francis,12961,2000,Other Concerts
Venetian Festival,13042,2000,Other Concerts
Canadian Womens Open Golf,5563,2000,Other Sports
Disneyland Tickets,1732,2000,
As Tall As Lions,9690,2000,Other Concerts
Evelyn Glennie,14288,2000,Other Concerts
Hall & Oates,348,2000,Pop
Gem of the Ocean,3590,2000,Other Theater
New Years Comedy Extravaganza,5060,2000,Other Theater
Milton Nascimento,7792,2000,Other Concerts
Pappa Don Vappie,11815,2000,Other Concerts
Steel Train,9571,2000,Other Concerts
The Game,6854,2000,Other Concerts
MLB All Star Sunday,2025,2000,MLB
UNH Wildcats Hockey,3741,2000,Other Sports
East Carolina Pirates Men's Basketball,5898,2000,CONFERENCE USA
Brad Mehldau,5588,2000,Other Concerts
Joan Guzman,12991,2000,Boxing
Cordero,9943,2000,Other Concerts
Jefferson Starship,392,2000,Other Concerts
KROQ LA  Invasion,2036,2000,Other Concerts
Rich the Factor,8915,2000,Other Concerts
Sleeper Car,10379,2000,Other Concerts
Tony Toni Tone,8395,2000,Other Concerts
Yiddishe Cup,11440,2000,Other Concerts
Alex Bugnon,13102,2000,Other Concerts
Billboard Music Awards,1377,2000,Other Concerts
Atlanta Tennis Challenge,1515,2000,Tennis
World Extreme Cagefighting,12725,2000,More Sports
Dread Zeppelin,254,2000,Other Concerts
Gary Burton Quartet,9745,2000,Other Concerts
Dandruff on the City of Big Shoulders,14115,2000,Other Theater
Latino Comedy Fiesta,4545,2000,Other Theater
Martha Reeves,13011,2000,Other Concerts
Newport Beach Jazz Fest,1892,2000,Other Concerts
Texas Tornados,13896,2000,Other Concerts
The Summer Obsession,11663,2000,Other Concerts
Laughing Liberally,11733,2000,Other Theater
Marty Casey,9928,2000,Other Concerts
Nice Peter,9258,2000,Other Concerts
That 70s Concert,4862,2000,Other Concerts
The Syrup Eddies,14128,2000,Other Concerts
Hills Brothers Coffee 300 Pole Day,2649,2000,Other Sports
Sheffield United FC,10152,2000,Other Sports
Juarez Gallos,6318,2000,White Division
Chenille Sisters,11428,2000,Other Concerts
Brothers in the Spirit,2551,2000,Other Theater
Ian McLagan,10902,2000,Other Concerts
Destruction,11541,2000,Other Concerts
K-BIG 104 Disco Fever,4313,2000,Festivals and Special Shows
Seven Guitars,10970,2000,Other Theater
Wozzeck,12662,2000,Other Theater
Professor Griff,7785,2000,Other Concerts
Volunteer Jam,1712,2000,Festivals and Special Shows
Club America of Mexico,8519,2000,International Soccer
Baaba Maal,9025,2000,Other Concerts
Florida Gators Football,292,2000,SEC
Faster Pussycat,4546,2000,Other Concerts
Heather Headley,10654,2000,R&B
Hans Klok: The Beauty of Magic,12971,2000,Other Theater
P.J. O'Rourke,5754,2000,Other Theater
Loopfest,1713,2000,Other Concerts
Monsters,8989,2000,Other Concerts
Straight Jack,8737,2000,Other Concerts
The Join,14433,2000,Other Concerts
NBA All Star Welcome Party,2562,2000,Other Sports
Williams Sisters Tour,5899,2000,Other Sports
Alabama A&M Bulldogs Mens Basketball,5915,2000,More NCAA Basketball
Bruce Foxton,14398,2000,Other Concerts
A Night of Laughter,12030,2000,Other Theater
Cryptopsy,6929,2000,Other Concerts
Jimmie Vaughan,2275,2000,Other Concerts
Langston White,13720,2000,Other Concerts
The Prime of Miss Jean Brodie,11483,2000,Other Theater
Patti LuPone,5426,2000,Adult Contemporary
Robbie Williams,4276,2000,Other Concerts
Tribute to Nina Simone,8417,2000,Other Concerts
Aberdeen Ironbirds,2939,2000,Other Sports
American English,8087,2000,Other Concerts
Blind Boys of Alabama,4042,2000,R&B
North Carolina A & T Aggies Womens Basketball,14506,2000,NCAA Basketball
Easy Action,10338,2000,Other Concerts
Girls Gone Wild Tour,8055,2000,Other Concerts
Louie Anderson,1401,2000,Other Theater
Maynard Ferguson,6590,2000,Other Concerts
Norman Brown,2423,2000,Other Concerts
Socialburn,8201,2000,Other Concerts
The Black Heart Procession,9776,2000,Other Concerts
Italian Super Cup,4507,2000,Other Sports
Super Bowl Beach Bowl BBQ,12389,2000,Other Sports
Chris Trapper,9085,2000,Other Concerts
Charlie and the Chocolate Factory,7813,2000,Family Shows
International House Music Festival,9767,2000,Other Concerts
Dimmu Borgir,4908,2000,Alternative Rock
KC's Boogie Blast,9180,2000,Other Concerts
St. Petersburg Ballet,13787,2000,Other Theater
Rachelle Ann Go,14092,2000,Other Concerts
Sekou Sundiata,10100,2000,Other Concerts
The Ventures,12393,2000,Other Concerts
We Are Wolves,9403,2000,Other Concerts
A Change of Pace,11623,2000,Other Concerts
Bat for Lashes,14174,2000,Other Concerts
Omaha Ak-Sar-Ben Knights,7917,2000,Minor League Hockey
Murray State Racers Football,1273,2000,Ohio Valley
Fire Lake Festival,7495,2000,Other Concerts
Hip Hop Harry,13925,2000,Other Concerts
Iceman Cometh,364,2000,Other Theater
Previews for 30th Revue,13387,2000,Other Theater
LTJ Bukem,14083,2000,Other Concerts
Mr Scruff,12381,2000,Other Concerts
Summer Camp,7412,2000,Other Concerts
The Minus Story,13169,2000,Other Concerts
Dayton Flyers Womens Basketball,3364,2000,Other Sports
NHRA MAC Tools Gatornationals,5058,2000,Other Sports
Gonzaga Bulldogs Mens Basketball,4755,2000,More NCAA Basketball
Butterfly Boucher,6600,2000,Other Concerts
Amazing Jonathan,2843,2000,Other Theater
Daniel Bernard Roumain,11304,2000,Other Concerts
Joey Ramones Birthday Bash,1889,2000,Festivals and Special Shows
Lee Rocker,8293,2000,Other Concerts
The Water's Edge,9934,2000,Other Theater
Pepsi Smash Live,7525,2000,Other Concerts
Rockie Lynne,9133,2000,Other Concerts
Ty Stone,10677,2000,Other Concerts
Atlanta Steeplechase,1813,2000,Other Sports
Andy Cooney,8006,2000,Other Concerts
World Series of Poker,9857,2000,Other Sports
Bob Marley Birthday Bash,8110,2000,Other Concerts
Duke Blue Devils Baseball,3150,2000,Special Baseball
Eliades Ochoa,269,2000,Other Concerts
Gossip,10052,2000,Other Concerts
Echoa,13975,2000,Other Theater
Mass in B Minor,2529,2000,Other Theater
Mest,5168,2000,Other Concerts
Olu Dara,12412,2000,Other Concerts
Sounds About Town,14501,2000,Other Concerts
The Colour Revolt,13765,2000,Other Concerts
Labor Day Classic,10404,2000,Other Sports
Super Bowl Silver Package,5083,2000,Other Sports
Miami University Redhawks Hockey,6179,2000,College Hockey
Georgia Bulldogs Womens Basketball,3182,2000,SEC
Classic Rock Cares,13032,2000,Hard Rock
Jackopierce,3806,2000,Alternative Rock
DKT / Mc5,5409,2000,Other Concerts
Kid Ego,11237,2000,Other Concerts
Tanzania Safari,14712,2000,Other Theater
Rattle and Hum,5286,2000,Other Concerts
Shawn Phillips,9609,2000,Other Concerts
Those Darn Accordions,10473,2000,Other Concerts
Will Dailey,10376,2000,Other Concerts
Aaron Kwok,2176,2000,Other Concerts
Belanova,10282,2000,Other Concerts
Citizens Bank 400,3956,2000,Nascar
Cleveland All-Pro Wrestling,13770,2000,More Sports
Fountains of Wayne,4280,2000,Alternative Rock
Cigar City Chronicles: A Musical History of Tampa,10518,2000,Other Theater
Hookers N Blow,12316,2000,Other Concerts
Jekyll & Hyde,393,2000,Plays
Macys Passport,2106,2000,Other Concerts
N.O.R.E.,11937,2000,Other Concerts
Suzi Shelton,13117,2000,Other Concerts
The Pioneers of Hip Hop,6403,2000,Other Concerts
Extreme International Motorcycle Ice Racing,5074,2000,Other Sports
Pape Jam,5926,2000,Other Sports
Pepperdine Waves Mens Basketball,4938,2000,More NCAA Basketball
Caribbean Splash,11206,2000,Other Concerts
Axis of Evil Comedy Tour,12711,2000,Other Theater
David 'Fathead' Newman,13946,2000,Other Concerts
Johnny Clegg Band,5376,2000,Other Concerts
Real Men Of Comedy,10160,2000,Other Theater
Lil Jon and the Eastside Boys,4565,2000,Other Concerts
Triton Trouper Circus,6598,2000,Other Theater
Phunk Junkeez,9714,2000,Other Concerts
Rosario,5406,2000,Other Concerts
Urban Sun,11449,2000,Other Concerts
Bojangles Pole Night,4615,2000,Other Sports
Anton Newcombe,12456,2000,Other Concerts
Chicago Bulls Open Practice/Scrimmage,11276,2000,Other Basketball
Boston Gay Mens Chorus,5127,2000,Other Concerts
Buffalo Bills,128,37,AFC East
Epoch,12081,2000,Other Concerts
Groove Nation,7442,2000,Other Concerts
Five Course Love,7886,2000,Other Theater
Moiseyev Dance Co.,2498,2000,Other Theater
Michelle Malone,13686,2000,Other Concerts
Our Lady Peace,1735,2000,Other Concerts
Squirrel Nut Zippers,13190,2000,Other Concerts
The Early November,4930,2000,Other Concerts
MBNA WorldPoints Father/Son Challenge,7802,2000,Other Sports
Thunder Nationals Monster Truck Racing,5079,2000,Other Sports
Winter Games/Closing Ceremony,2109,2000,Winter Games
Coldplay,1524,2000,Other Concerts
January Allstars,11922,2000,Other Concerts
Down Front New Years Eve Bash,12092,2000,Other Concerts
Kittie,4813,2000,Other Concerts
The Comedians,4816,2000,Other Theater
Reggae On the Rocks,4234,2000,Festivals and Special Shows
Simone,10309,2000,Other Concerts
TNN Country Music Awards,1528,2000,Other Concerts
World Aids Day,1382,2000,Other Concerts
After Valentines Bash,12668,2000,Other Concerts
Between the Trees,14457,2000,Other Concerts
Subway Fresh Fit 500,5523,2000,Nascar
NHRA O'Reilly Summer Nationals,12797,2000,More Sports
Comics Come Home,2177,2000,Other Theater
Howl Band,8999,2000,Other Concerts
Kept Women 'The Naked Truth',10688,2000,Other Theater
Marco Antonio Solis,1074,2000,World Concerts
Neil Young,589,2000,Other Concerts
Taste of Country Jamboree,12714,2000,Other Concerts
The Sea and Cake,13879,2000,Other Concerts
George Washington Colonials Football,318,2000,Other Sports
Robbie Peden,7464,2000,Other Sports
Western Illinois Leathernecks Mens Basketball,6058,2000,More NCAA Basketball
CD101 Summer Fest,7420,2000,Other Concerts
Billy a Man In Progress,14170,2000,Other Theater
Dean Wareham,12682,2000,Other Concerts
Josh Wink,13272,2000,Other Concerts
Ru Paul,5777,2000,Other Theater
Liz Phair,4270,2000,Other Concerts
War Letters,2493,2000,Other Theater
Poison the Well,5160,2000,Other Concerts
Salute To the 60s,5000,2000,Other Concerts
Vern Gosdin,6794,2000,Other Concerts
Cart Fedex Texas 600,1544,2000,Other Sports
Q100.5 Jack Q Lantern Ball,7755,2000,
Asheville Symphony,11027,2000,Other Concerts
Canon Greater Hartford Open,2966,2000,Golf
UConn Huskies Football,195,2000,Big East
Everyone Orchestra,10963,2000,Other Concerts
Halloweenie Roast,4812,2000,Other Concerts
George Stephanopoulos,8510,2000,Other Theater
Night of the Living Debt,13961,2000,Other Theater
Minnesota Music Awards,10667,2000,Other Concerts
Particle,4056,2000,Blues and Jazz
Stephen Malkmus,1605,2000,Other Concerts
Molson Indy Montreal,7616,2000,Other Sports
US Gymnastics Championships,4451,2000,Other Sports
USM Golden Eagles Mens Basketball,3670,2000,CONFERENCE USA
Brandon Rhyder,14762,2000,Other Concerts
Kelly Pavlik,13838,2000,Boxing
Corpse Show Creeps,14637,2000,Other Concerts
Jeffries Fan Club,8270,2000,Other Concerts
KTU Miracle on 34th Street,3780,2000,Other Concerts
The King And I,857,2000,Other Theater
Richard Nadar's Super Sixties,5014,2000,Other Concerts
Slough Feg,13167,2000,Other Concerts
Toshi Reagon,9726,2000,Other Concerts
You Don't Have To Be Jewish,7095,2000,Other Concerts
Algren,14130,2000,Other Concerts
Billy Gilman,2264,2000,Other Concerts
Dupont World Team Tennis,1260,2000,Tennis
Grand Rapids Rampage,335,2000,American Central
Drew 6,13336,2000,Other Concerts
Dates From Hell,10516,2000,Other Theater
Town House Crackers,14132,2000,Other Concerts
Your Smoke Free Show,5358,2000,Other Concerts
Alison Krauss,20,2000,Country and Folk
Bindlestiff Family Cirkus,13236,2000,Other Concerts
Grand Slam Jam,1435,2000,Tennis
Gatsbys American Dream,9653,2000,Other Concerts
David Foster Star Search,10483,2000,Other Theater
Mary Gauthier,12505,2000,Other Concerts
Nickelback,2363,20,Alternative Rock
The 88,8689,2000,Other Concerts
The Thrills,5051,2000,Other Concerts
Home Depot Track and Field Invitational,5492,2000,Other Sports
SoCal Suzuki Dealers 100K,7015,2000,Other Sports
Carolina Thunder,6303,2000,Blue Division
Chi-Town Blues Festival,12290,2000,Other Concerts
Burlesque-a-Pades,9699,2000,Other Theater
Ida McBeth,13344,2000,Other Concerts
Detroit Soundz,10272,2000,Other Concerts
K104 Kfest,12889,2000,Other Concerts
Shen Wei Dance Arts,5245,2000,Other Theater
Propagandhi,13124,2000,Other Concerts
Scarlet Haze,11960,2000,Other Concerts
VP Records 25th Anniversary Concert,5005,2000,Other Concerts
Colorado Mammoth,4210,2000,Other Sports
5 Mile Blues Fest,13348,2000,Blues and Jazz
Back of the Moon,14159,2000,Other Concerts
Columbia Inferno,6111,2000,Minor League Hockey
Arkansas State Indians Football,3422,2000,Sun Belt
Fear Before the March of Flames,12336,2000,Other Concerts
Heavyweight KLQ Championship of Rock,12603,2000,Other Concerts
He Hunts,2213,2000,Other Theater
Passing Strange,12798,2000,Other Theater
Los Abandoned,12984,2000,Other Concerts
Monty Are I,11737,2000,Other Concerts
Stray Toasters,12244,2000,Other Concerts
The Knack,1926,2000,Other Concerts
Witchita State Shockers Mens Basketball,3690,2000,Other Sports
Belmont University Bruins Mens Basketball,5925,2000,More NCAA Basketball
Brutal Truth,10118,2000,Other Concerts
A Streetcar Named Desire,824,2000,Other Theater
Cui Jian,5325,2000,Other Concerts
Jimmy Page,398,2000,Other Concerts
Larry Keel Experience,10947,2000,Other Concerts
The Receptionist,14513,2000,Other Theater
Robert Plant,1816,2000,Other Concerts
Trick or Vote,11418,2000,Other Concerts
AFL Grand Final Football,7042,2000,Other Sports
American Salute,7672,2000,Other Concerts
Blitz,11761,2000,Other Concerts
Wayne State Warriors Mens Basketball,14382,2000,NCAA Basketball
Alabama Huntsville Chargers Hockey,6195,2000,College Hockey
Eddie Ojeda,12309,2000,Other Concerts
Glen Burtnik,6262,2000,Other Concerts
Django Reinhardt Festival,7885,2000,Other Theater
LoveMusik,12753,2000,Other Theater
McCoy Tyner Septet,10524,2000,Other Concerts
Nouvelle Vague,9694,2000,Other Concerts
SOLAS,4357,2000,Other Concerts
The Blood Brothers,10517,2000,Other Concerts
James Leija,6455,2000,Other Sports
Super Bowl Commissioners Party,5169,2000,Other Sports
Northwestern Wildcats Womens Basketball,3278,2000,BIG TEN
Christina Milian,10182,2000,Other Concerts
Chef's Theater,5334,2000,Other Theater
INXS,375,2000,Alternative Rock
Dir En Grey,8747,2000,Other Concerts
Keith Anderson,7894,2000,Country and Folk
Steel Magnolias,6798,2000,Other Theater
Radio On,14627,2000,Other Concerts
Sepultura,4244,2000,Other Concerts
The Wallflowers,1154,2000,Other Concerts
Weedeater,12507,2000,Other Concerts
A Flock of Seagulls,6406,2000,Other Concerts
Battle Ready Allstars,12069,2000,Other Concerts
Reading Royals,6126,2000,Minor League Hockey
Furman Paladins Football,5721,2000,Southern
First Hip Hop Show,12267,2000,Other Concerts
Hiromi,8327,2000,Other Concerts
Il Trittico,11866,2000,Other Theater
Private Fittings,6717,2000,Other Theater
Lucid Ground,10344,2000,Other Concerts
MSU Battle of the Bands,12577,2000,Other Concerts
Summer of Ska Tour,9515,2000,Other Concerts
The Mountain Goats,11984,2000,Other Concerts
Del Mar Thoroughbred Racing,3319,2000,Horse Racing
NIKE Elite,3768,2000,Other Sports
Howard University Bison Mens Basketball,5965,2000,More NCAA Basketball
Cab Calloway Orchestra,7362,2000,Other Concerts
An American Tragedy,7911,2000,Other Theater
Danielia Cotton,8863,2000,Other Concerts
John Cale,7701,2000,Other Concerts
Legendary Music of Patti Page,7942,2000,Other Concerts
The Woman in White,7557,2000,Other Theater
Persian Summer Festival,3052,2000,Other Concerts
Rockstars Unplugged,13599,2000,Other Concerts
U2,892,2000,Other Concerts
Auto Club 300,2471,2000,Other Sports
Angela Bofill,4325,2000,Other Concerts
Bobby 'Blue' Bland,6397,2000,Other Concerts
Georgia Bulldogs Baseball,3180,2000,Special Baseball
Grand Funk Railroad,5232,2000,R&B
Eifman Ballet,266,2000,Other Theater
Maximum Rocket Power Live,2568,2000,Other Theater
Metal Underground,13719,2000,Other Concerts
One Be Lo,13725,2000,Other Concerts
South by Southwest Music Festival,5275,2000,Other Concerts
The Coup,9348,2000,Other Concerts
Latin Fury,3653,2000,Other Sports
Super Bowl Tony Siragusa's Cheerleader Party,12363,2000,Other Sports
NCAA Mens Frozen Four,1704,2000,College Hockey
Arkansas State Indians Womens Basketball,6370,2000,SUN BELT
Clave De Amor,4586,2000,Other Concerts
Jakalope,6813,2000,Other Concerts
Doheny Blues Music Festival,7025,2000,Other Concerts
Kill Memory Crash,9012,2000,Other Concerts
Teddybear's Picnic & Show,9029,2000,Other Theater
Shemekia Copeland,8339,2000,Other Concerts
Three Generations,10307,2000,Other Concerts
Willie K.,4209,2000,Other Concerts
ABC,7511,2000,Other Concerts
Belleayre Music Festival,9447,2000,Other Concerts
Dickies 500,6213,2000,Nascar
Doomsday Wrestling,14669,2000,More Sports
Frames,12430,2000,Other Concerts
Jewtopia,6491,2000,Other Theater
Madonna,1642,2000,Other Concerts
Naked Beggars,11238,2000,Other Concerts
Swiss Army,5888,2000,Other Concerts
The Presets,10646,2000,Other Concerts
FC Barcelona,4505,2000,Other Sports
Peru National Soccer Team,4291,2000,Other Sports
Rider Broncs Mens Basketball,6013,2000,More NCAA Basketball
Carling Weekend: Leeds,7385,2000,Other Concerts
Ballet British Columbia,7883,2000,Other Theater
David Cassidy,1678,2000,Pop
Regrets Only,11498,2000,Other Theater
Lillian Axe,13277,2000,Other Concerts
Turandot,1242,2000,Other Theater
Pig,9480,2000,Other Concerts
Roxy Music,1718,2000,Other Concerts
Utah Phillips,8672,2000,Other Concerts
Brazil Soccer,10431,2000,Other Sports
Appetite for Destruction,8731,2000,Hard Rock
John R. Wooden Tradition,11275,2000,NCAA Tournament
Bounty Killer,10827,2000,Other Concerts
Indianapolis Colts,370,40,AFC South
Eric Jerardi Band,13214,2000,Other Concerts
Grupo Bryndis,10996,2000,Other Concerts
Flower Drum Song,2192,2000,Other Theater
Morphoses,13831,2000,Other Theater
Mickey Gilley,2931,2000,Country and Folk
Overjoyed,8182,2000,Other Concerts
St. Valentine's Day Massacre,12641,2000,Other Concerts
The Emperor's Ball,6448,2000,Other Concerts
Mercedes Championships,7881,2000,Other Sports
Tornado Charity Classic,6894,2000,Other Sports
Winter Games/Ice Hockey,2224,2000,Winter Games
Colorado Symphony Orchestra,12439,2000,Other Concerts
Jason Collett,9435,2000,Other Concerts
Downtown Brown,10857,2000,Other Concerts
KLQ Holiday Hangover,11638,2000,Other Concerts
The Cunning Little Vixen,5951,2000,Other Theater
Reggie,8054,2000,Other Concerts
Sinbad's R&B Divas Concert,7492,2000,Other Concerts
WXRX Wing Ding,12970,2000,Other Concerts
Ahn Trio,5578,2000,Other Concerts
Biava Quartet,13067,2000,Other Concerts
UAW Dodge 400 Pole Day,2597,2000,Nascar
Reality Rumble,14275,2000,More Sports
Fujitsu Concord Jazz Festival,2919,2000,Other Concerts
Conversation with Ira Glass & Julia Sweeney,8386,2000,Other Theater
Hullabaloo,9226,2000,Other Concerts
King John,5202,2000,Other Theater
Mariachi Invitational,5226,2000,Other Concerts
Net Aid,590,2000,Other Concerts
The Shirelles,1904,2000,Other Concerts
Gianluca Branco,5123,2000,Other Sports
Yale Bulldogs Mens Basketball,6067,2000,More NCAA Basketball
Celebration Day,11452,2000,Other Concerts
Black Box-A Play Crash,14254,2000,Other Theater
Debbie Davies,10705,2000,Other Concerts
Joyce Yang,14567,2000,Other Concerts
Russian Show Starring Valery Leontiev,7612,2000,Other Theater
Local Music Showcase,9371,2000,Other Concerts
West Side Story,933,2000,Musicals
Pop Disaster,2672,2000,Other Concerts
Samantha Siva,6993,2000,Other Concerts
VHS or Beta,13353,2000,Other Concerts
Centennial 250,4381,2000,Other Sports
Who Wants to be a Millionare,3723,2000,
Assalant,9939,2000,Other Concerts
Golf on Blue Monster at Doral,11697,2000,Golf
Exene Cervenka,11065,2000,Other Concerts
Handsome Family,9704,2000,Other Concerts
Get Ya Laugh on Comedy Show,4375,2000,Other Theater
No Strings,10678,2000,Other Theater
Miracle On Tremont Street,5001,2000,Other Concerts
Stereophonics,2489,2000,Other Concerts
The Grande Mothers,11264,2000,Other Concerts
Montana Grizzlies Football,9837,2000,Other Sports
Kent State Golden Flashes Mens Basketball,3221,2000,MAC
Brawl At the Hall,10556,2000,Other Concerts
Miguel Angel Cotto,7190,2000,Boxing
Country Classics,14047,2000,Other Concerts
Jennifer Lopez,4263,9,Other Concerts
Kurt Elling,11079,2000,Other Concerts
The Light in the Piazza,4374,2000,Musicals
Rick Alviti,13163,2000,Other Concerts
Smile Empty Soul,11381,2000,Other Concerts
Ricky Hatton,9152,2000,Boxing
Country USA,7282,2000,Other Concerts
Jeremy Pelt,11321,2000,Other Concerts
KYOT Fall Jazz Festival,7618,2000,Other Concerts
The Love Affair,3906,2000,Other Theater
Rickie Lee Jones,1088,2000,Alternative Rock
Smoking Popes,7841,2000,Other Concerts
Tracii Gunns,8929,2000,Other Concerts
Z1079 Birthday Bash,9414,2000,Other Concerts
All Star Bluegrass Celebration,2447,2000,Other Concerts
Bizzy Bone,8930,2000,Other Concerts
Pilot Pen Tennis,3425,2000,Tennis
Green Bay Blizzard,5817,2000,Midwest
Dubious Moniker,11906,2000,Other Concerts
Genesis,11592,19,Classic Rock
Dead End,7258,2000,Other Theater
Les Fleurs Du Mal,12528,2000,Other Theater
Mason Jennings,8174,2000,Other Concerts
Nightlife Awards,7892,2000,Other Concerts
The Alarmists,13176,2000,Other Concerts
The Twilight Sad,10975,2000,Other Concerts
Houston Cougars Baseball,3365,2000,Other Sports
South Georgia Wildcats,6704,2000,Other Sports
Reigning Knights of Georgia,6348,2000,Blue Division
Chicago Scene Anniversary Party,9929,2000,Other Concerts
Bye Bye Birdie,134,2000,Other Theater
Igor Krutoi Gala Concert,6253,2000,Other Concerts
Devo,4307,2000,Other Concerts
Kalapalooza,9965,2000,Other Concerts
Siegfried,4832,2000,Other Theater
Zucchero,4765,2000,Other Theater
Psyopus,10370,2000,Other Concerts
Schools Out Tour,8961,2000,Other Concerts
Walter Trout,9491,2000,Other Concerts
Connecticut Defenders,9306,2000,Other Sports
Bad Company,57,2000,Other Concerts
Florida EverBlades,6115,2000,Minor League Hockey
Fresno State Bulldogs Football,2636,2000,WAC
Felicity Lott,9842,2000,Other Concerts
Heisei Nakamura-za,5608,2000,Plays
Hello Dolly,7325,2000,Musicals
Paula Poundstone,1646,2000,Comedy Shows
Los Fakires,2237,2000,Other Concerts
Moonlight On The Sea,4527,2000,Other Concerts
Strike Anywhere,10381,2000,Other Concerts
The Last Night of the Proms,8561,2000,Other Concerts
NCAA Mens Hockey West Regional,4148,2000,Other Sports
World Bowl,9313,2000,Other Sports
Butler University Bulldogs Mens Basketball,3128,2000,More NCAA Basketball
Bubbha Thomas,4395,2000,Other Concerts
Aaron Karo,10326,2000,Other Theater
Custom Car and Bike Show,5579,2000,Other Concerts
Jingle Bell Rock,3797,2000,Other Concerts
Latin Awards,14338,2000,Other Concerts
The Scene,12431,2000,Other Theater
Paul McCartney,2031,2000,Other Concerts
Robin Thicke,12586,2000,Other Concerts
